date,time,temp_c,temp_f,precip_mm,precip_in,humidity,wind_kph,wind_mph,wind_dir,pressure_mb,pressure_in,cloud,feelslike_c,feelslike_f,uv,gust_kph,gust_mph,condition_text,condition_code
2023-10-14,2023-10-14 15:00,11.2,52.2,0.16,0.01,86,6.5,4.0,NE,1009.0,29.78,100,10.8,51.4,3.0,8.5,5.3,Light drizzle,1153
2023-10-14,2023-10-14 16:00,11.3,52.3,1.75,0.07,87,9.0,5.6,NE,1008.0,29.76,100,10.3,50.6,3.0,11.7,7.3,Light rain,1183
2023-10-14,2023-10-14 17:00,10.1,50.2,0.0,0.0,85,11.2,6.9,NE,1008.0,29.78,100,8.4,47.0,3.0,14.7,9.1,Overcast,1009
2023-10-14,2023-10-14 18:00,11.1,51.9,1.13,0.04,89,13.0,8.1,NE,1007.0,29.74,100,9.5,49.1,3.0,17.1,10.6,Light rain,1183
2023-10-14,2023-10-14 19:00,10.9,51.6,2.81,0.11,91,15.5,9.6,NE,1007.0,29.72,100,9.0,48.1,0.0,20.4,12.7,Moderate rain,1189
2023-10-14,2023-10-14 20:00,9.0,48.2,1.28,0.05,92,15.5,9.6,NE,1007.0,29.74,100,7.8,46.0,0.0,20.4,12.7,Light rain,1183
2023-10-14,2023-10-14 21:00,10.6,51.0,2.22,0.09,91,15.5,9.6,NE,1005.0,29.68,100,8.5,47.4,0.0,20.7,12.8,Light rain,1183
2023-10-14,2023-10-14 22:00,10.4,50.7,1.96,0.08,92,18.4,11.4,NE,1004.0,29.66,100,8.1,46.5,0.0,25.2,15.7,Light rain,1183
2023-10-14,2023-10-14 23:00,8.9,48.0,1.22,0.05,94,19.1,11.9,NE,1005.0,29.69,100,6.8,44.3,0.0,26.1,16.2,Light rain,1183
2023-10-15,2023-10-15 00:00,10.8,51.5,0.02,0.0,88,18.4,11.4,NNE,1002.0,29.58,100,8.6,47.4,0.0,25.0,15.5,Patchy rain possible,1063
2023-10-15,2023-10-15 01:00,10.5,50.8,0.04,0.0,87,19.4,12.1,NNE,1001.0,29.56,100,8.0,46.4,0.0,26.3,16.4,Patchy rain possible,1063
2023-10-15,2023-10-15 02:00,8.8,47.8,1.6,0.06,95,20.2,12.5,NNE,1001.0,29.57,100,6.0,42.7,0.0,27.4,17.0,Light rain,1183
2023-10-15,2023-10-15 03:00,10.5,50.8,0.0,0.0,83,19.4,12.1,NNE,1000.0,29.52,100,8.0,46.4,0.0,27.0,16.8,Overcast,1009
2023-10-15,2023-10-15 04:00,10.6,51.1,0.01,0.0,82,18.4,11.4,NNE,999.0,29.51,85,8.3,46.9,0.0,25.5,15.9,Patchy rain possible,1063
2023-10-15,2023-10-15 05:00,8.8,47.8,0.0,0.0,94,16.2,10.1,NNE,1001.0,29.55,100,5.9,42.6,0.0,22.6,14.0,Overcast,1009
2023-10-15,2023-10-15 06:00,10.6,51.1,0.0,0.0,82,17.6,11.0,N,999.0,29.51,41,8.4,47.1,0.0,24.7,15.4,Partly cloudy,1003
2023-10-15,2023-10-15 07:00,10.6,51.1,0.0,0.0,78,17.3,10.7,N,1000.0,29.52,99,8.4,47.2,0.0,24.2,15.1,Overcast,1009
2023-10-15,2023-10-15 08:00,8.9,48.0,0.0,0.0,84,18.0,11.2,N,1001.0,29.56,100,5.9,42.7,2.0,24.7,15.4,Overcast,1009
2023-10-15,2023-10-15 09:00,11.0,51.8,0.0,0.0,69,19.8,12.3,N,1000.0,29.54,52,8.7,47.6,4.0,26.4,16.4,Partly cloudy,1003
2023-10-15,2023-10-15 10:00,12.2,53.9,0.0,0.0,60,23.0,14.3,N,1001.0,29.55,84,9.9,49.7,3.0,28.7,17.8,Cloudy,1006
2023-10-15,2023-10-15 11:00,10.5,50.9,0.0,0.0,76,22.7,14.1,N,1002.0,29.58,69,8.0,46.3,3.0,26.7,16.6,Cloudy,1006
2023-10-15,2023-10-15 12:00,14.9,58.8,0.0,0.0,48,20.2,12.5,N,1001.0,29.56,35,13.6,56.4,4.0,23.2,14.4,Partly cloudy,1003
2023-10-15,2023-10-15 13:00,15.9,60.6,0.01,0.0,44,17.3,10.7,N,1001.0,29.55,77,15.9,60.6,4.0,19.9,12.3,Patchy rain possible,1063
2023-10-15,2023-10-15 14:00,16.2,61.2,0.0,0.0,57,16.2,10.1,NNW,1001.0,29.56,7,16.2,61.2,5.0,18.6,11.6,Sunny,1000
2023-10-15,2023-10-15 15:00,16.4,61.5,0.0,0.0,42,18.4,11.4,NNW,1000.0,29.54,100,16.4,61.5,4.0,21.1,13.1,Overcast,1009
2023-10-15,2023-10-15 16:00,15.6,60.1,0.0,0.0,44,21.6,13.4,NNW,1000.0,29.54,100,15.6,60.1,4.0,25.5,15.8,Overcast,1009
2023-10-15,2023-10-15 17:00,14.6,58.3,0.0,0.0,62,24.8,15.4,NNW,1001.0,29.57,39,13.3,55.9,4.0,30.2,18.8,Partly cloudy,1003
2023-10-15,2023-10-15 18:00,13.5,56.3,0.0,0.0,49,21.2,13.2,NNW,1002.0,29.59,22,11.7,53.0,4.0,26.6,16.6,Sunny,1000
2023-10-15,2023-10-15 19:00,12.7,54.8,0.0,0.0,50,19.4,12.1,NW,1003.0,29.61,21,10.8,51.4,0.0,25.2,15.7,Clear,1000
2023-10-15,2023-10-15 20:00,11.5,52.7,0.0,0.0,71,19.8,12.3,NNW,1003.0,29.61,71,9.6,49.2,0.0,25.7,16.0,Cloudy,1006
2023-10-15,2023-10-15 21:00,11.1,52.1,0.0,0.0,56,19.8,12.3,NNW,1004.0,29.64,9,8.8,47.9,0.0,26.5,16.4,Clear,1000
2023-10-15,2023-10-15 22:00,10.5,50.9,0.0,0.0,56,16.6,10.3,NNW,1004.0,29.65,27,8.4,47.1,0.0,22.6,14.1,Partly cloudy,1003
2023-10-15,2023-10-15 23:00,9.3,48.7,0.0,0.0,80,14.0,8.7,NNW,1004.0,29.65,53,7.2,45.0,0.0,19.3,12.0,Partly cloudy,1003
2023-10-16,2023-10-16 00:00,10.8,51.5,0.0,0.0,65,14.8,9.2,NW,1003.0,29.61,29,8.9,48.1,0.0,20.3,12.6,Partly cloudy,1003
2023-10-16,2023-10-16 01:00,10.4,50.7,0.0,0.0,67,15.8,9.8,NW,1003.0,29.61,24,8.3,47.0,0.0,21.9,13.6,Clear,1000
2023-10-16,2023-10-16 02:00,6.5,43.7,0.0,0.0,98,15.8,9.8,NW,1004.0,29.65,100,4.2,39.5,0.0,22.1,13.7,Fog,1135
2023-10-16,2023-10-16 03:00,9.7,49.5,0.0,0.0,68,14.0,8.7,NW,1003.0,29.61,20,7.7,45.8,0.0,19.7,12.3,Clear,1000
2023-10-16,2023-10-16 04:00,9.5,49.1,0.0,0.0,70,13.3,8.3,NW,1003.0,29.61,20,7.6,45.6,0.0,18.8,11.7,Clear,1000
2023-10-16,2023-10-16 05:00,7.2,45.0,0.0,0.0,96,14.0,8.7,NW,1004.0,29.66,45,5.1,41.1,0.0,19.8,12.3,Mist,1030
2023-10-16,2023-10-16 06:00,9.0,48.2,0.0,0.0,73,13.0,8.1,NW,1003.0,29.63,28,6.9,44.5,0.0,18.3,11.3,Partly cloudy,1003
2023-10-16,2023-10-16 07:00,8.7,47.7,0.0,0.0,74,11.2,6.9,NW,1004.0,29.64,46,6.9,44.5,0.0,16.0,9.9,Partly cloudy,1003
2023-10-16,2023-10-16 08:00,7.8,46.0,0.0,0.0,94,10.4,6.5,NNW,1005.0,29.68,100,6.1,43.0,2.0,14.4,9.0,Mist,1030
2023-10-16,2023-10-16 09:00,10.0,50.0,0.0,0.0,69,8.6,5.4,NNW,1004.0,29.66,71,8.9,48.0,2.0,11.6,7.2,Cloudy,1006
2023-10-16,2023-10-16 10:00,10.4,50.7,0.0,0.0,67,8.3,5.1,NW,1005.0,29.67,100,9.4,49.0,3.0,11.3,7.0,Overcast,1009
2023-10-16,2023-10-16 11:00,10.0,50.0,0.0,0.0,82,9.4,5.8,NW,1006.0,29.71,98,8.5,47.3,3.0,12.3,7.7,Overcast,1009
2023-10-16,2023-10-16 12:00,13.4,56.2,0.0,0.0,55,7.9,4.9,NW,1005.0,29.67,48,13.1,55.5,4.0,9.1,5.7,Partly cloudy,1003
2023-10-16,2023-10-16 13:00,15.4,59.7,0.03,0.0,47,5.4,3.4,NW,1004.0,29.66,65,15.4,59.7,4.0,6.2,3.9,Patchy rain possible,1063
2023-10-16,2023-10-16 14:00,13.6,56.5,0.0,0.0,70,7.2,4.5,NNW,1006.0,29.71,26,12.7,54.9,4.0,8.3,5.1,Partly cloudy,1003
2023-10-16,2023-10-16 15:00,15.1,59.2,0.04,0.0,49,10.8,6.7,NNE,1004.0,29.66,84,15.1,59.2,4.0,13.9,8.7,Patchy rain possible,1063
2023-10-16,2023-10-16 16:00,15.5,59.8,0.06,0.0,48,11.5,7.2,NNE,1005.0,29.67,62,15.5,59.8,4.0,14.7,9.1,Patchy rain possible,1063
2023-10-16,2023-10-16 17:00,13.3,55.9,0.0,0.0,78,12.6,7.8,NNE,1007.0,29.72,53,12.7,54.9,4.0,16.3,10.1,Partly cloudy,1003
2023-10-16,2023-10-16 18:00,14.8,58.7,0.01,0.0,50,9.7,6.0,NNE,1006.0,29.7,74,14.4,58.0,3.0,13.8,8.5,Patchy rain possible,1063
2023-10-16,2023-10-16 19:00,14.2,57.5,0.01,0.0,53,7.2,4.5,N,1007.0,29.73,80,14.1,57.3,0.0,11.0,6.8,Patchy rain possible,1063
2023-10-16,2023-10-16 20:00,12.1,53.8,0.0,0.0,90,6.8,4.3,N,1008.0,29.78,74,11.3,52.3,0.0,10.7,6.7,Cloudy,1006
2023-10-16,2023-10-16 21:00,13.4,56.1,0.0,0.0,59,8.3,5.1,N,1008.0,29.76,33,12.9,55.3,0.0,12.8,8.0,Partly cloudy,1003
2023-10-16,2023-10-16 22:00,12.9,55.2,0.0,0.0,62,9.0,5.6,N,1008.0,29.77,30,12.2,54.0,0.0,13.8,8.5,Partly cloudy,1003
2023-10-16,2023-10-16 23:00,11.1,52.0,0.0,0.0,90,10.4,6.5,N,1010.0,29.81,78,9.9,49.8,0.0,15.7,9.8,Cloudy,1006
2023-10-17,2023-10-17 00:00,12.0,53.6,0.0,0.0,65,11.5,7.2,N,1007.0,29.73,100,10.8,51.4,0.0,16.3,10.1,Overcast,1009
2023-10-17,2023-10-17 01:00,12.1,53.7,0.0,0.0,65,11.9,7.4,NNW,1007.0,29.74,72,10.8,51.5,0.0,16.6,10.3,Cloudy,1006
2023-10-17,2023-10-17 02:00,10.7,51.3,0.0,0.0,84,10.8,6.7,NNW,1009.0,29.8,15,9.3,48.8,0.0,15.7,9.8,Clear,1000
2023-10-17,2023-10-17 03:00,11.4,52.5,0.0,0.0,67,9.4,5.8,NNW,1007.0,29.75,49,10.4,50.8,0.0,13.9,8.6,Partly cloudy,1003
2023-10-17,2023-10-17 04:00,11.3,52.3,0.0,0.0,67,8.3,5.1,NNW,1008.0,29.76,70,10.5,50.8,0.0,12.4,7.7,Cloudy,1006
2023-10-17,2023-10-17 05:00,10.1,50.2,0.0,0.0,86,6.8,4.3,N,1010.0,29.84,9,9.0,48.2,0.0,10.3,6.4,Clear,1000
2023-10-17,2023-10-17 06:00,11.5,52.7,0.0,0.0,65,6.1,3.8,N,1009.0,29.79,88,11.2,52.1,0.0,8.9,5.5,Overcast,1009
2023-10-17,2023-10-17 07:00,11.7,53.0,0.0,0.0,64,6.8,4.3,N,1009.0,29.81,88,11.2,52.2,0.0,9.7,6.0,Overcast,1009
2023-10-17,2023-10-17 08:00,9.9,49.8,0.0,0.0,87,7.6,4.7,NNW,1013.0,29.92,96,8.7,47.6,2.0,10.6,6.6,Overcast,1009
2023-10-17,2023-10-17 09:00,12.2,53.9,0.0,0.0,62,8.3,5.1,NNW,1011.0,29.86,100,11.5,52.7,3.0,11.2,7.0,Overcast,1009
2023-10-17,2023-10-17 10:00,12.8,55.1,0.0,0.0,59,8.3,5.1,NNW,1012.0,29.88,100,12.3,54.1,3.0,10.8,6.7,Overcast,1009
2023-10-17,2023-10-17 11:00,12.5,54.5,0.0,0.0,70,7.2,4.5,N,1015.0,29.96,36,11.3,52.4,4.0,9.0,5.6,Partly cloudy,1003
2023-10-17,2023-10-17 12:00,15.2,59.3,0.01,0.0,48,7.6,4.7,N,1012.0,29.89,75,15.2,59.3,4.0,8.7,5.4,Patchy rain possible,1063
2023-10-17,2023-10-17 13:00,16.2,61.1,0.01,0.0,44,7.2,4.5,N,1012.0,29.89,70,16.2,61.1,4.0,8.3,5.1,Patchy rain possible,1063
2023-10-17,2023-10-17 14:00,15.7,60.3,0.0,0.0,58,7.6,4.7,N,1015.0,29.98,16,15.7,60.3,5.0,8.8,5.5,Sunny,1000
2023-10-17,2023-10-17 15:00,16.1,61.0,0.0,0.0,44,8.3,5.1,NNE,1013.0,29.9,54,16.1,61.0,5.0,10.2,6.4,Partly cloudy,1003
2023-10-17,2023-10-17 16:00,16.1,61.0,0.0,0.0,44,7.6,4.7,NNE,1013.0,29.91,46,16.1,61.0,5.0,9.6,6.0,Partly cloudy,1003
2023-10-17,2023-10-17 17:00,14.6,58.3,0.0,0.0,66,5.8,3.6,N,1016.0,29.99,81,14.0,57.2,3.0,7.5,4.7,Cloudy,1006
2023-10-17,2023-10-17 18:00,15.9,60.6,0.0,0.0,45,4.0,2.5,NNW,1014.0,29.94,45,15.9,60.6,5.0,5.4,3.4,Partly cloudy,1003
2023-10-17,2023-10-17 19:00,15.7,60.2,0.0,0.0,48,2.2,1.3,N,1015.0,29.96,44,15.7,60.2,0.0,3.0,1.9,Partly cloudy,1003
2023-10-17,2023-10-17 20:00,13.3,55.9,0.0,0.0,79,1.1,0.7,NE,1018.0,30.06,60,13.2,55.7,0.0,1.5,0.9,Partly cloudy,1003
2023-10-17,2023-10-17 21:00,14.9,58.8,0.0,0.0,52,1.8,1.1,ENE,1016.0,30.0,49,14.9,58.8,0.0,2.6,1.6,Partly cloudy,1003
2023-10-17,2023-10-17 22:00,14.6,58.3,0.0,0.0,54,3.2,2.0,ENE,1016.0,30.02,32,15.5,59.8,0.0,4.8,3.0,Partly cloudy,1003
2023-10-17,2023-10-17 23:00,12.7,54.9,0.0,0.0,85,4.0,2.5,NE,1019.0,30.1,43,13.0,55.4,0.0,6.0,3.7,Partly cloudy,1003
2023-10-18,2023-10-18 00:00,14.4,57.9,0.0,0.0,55,0.7,0.4,NNE,1017.0,30.04,43,14.4,57.9,0.0,1.1,0.7,Partly cloudy,1003
2023-10-18,2023-10-18 01:00,14.3,57.7,0.0,0.0,56,1.4,0.9,WSW,1018.0,30.05,43,14.3,57.7,0.0,2.2,1.3,Partly cloudy,1003
2023-10-18,2023-10-18 02:00,11.9,53.4,0.0,0.0,93,1.4,0.9,W,1018.0,30.06,79,11.7,53.1,0.0,2.2,1.4,Cloudy,1006
2023-10-18,2023-10-18 03:00,14.1,57.4,0.0,0.0,57,1.4,0.9,WNW,1018.0,30.05,46,14.1,57.4,0.0,2.2,1.4,Partly cloudy,1003
2023-10-18,2023-10-18 04:00,14.0,57.3,0.0,0.0,58,1.1,0.7,WNW,1018.0,30.06,46,14.0,57.3,0.0,1.6,1.0,Partly cloudy,1003
2023-10-18,2023-10-18 05:00,11.5,52.7,0.0,0.0,94,1.4,0.9,WSW,1019.0,30.1,90,11.0,51.8,0.0,2.2,1.4,Mist,1030
2023-10-18,2023-10-18 06:00,13.9,57.0,0.0,0.0,59,1.8,1.1,W,1019.0,30.09,45,13.9,57.0,0.0,2.7,1.7,Partly cloudy,1003
2023-10-18,2023-10-18 07:00,13.8,56.9,0.0,0.0,60,1.8,1.1,W,1019.0,30.1,41,13.8,56.9,0.0,2.7,1.7,Partly cloudy,1003
2023-10-18,2023-10-18 08:00,11.5,52.7,0.0,0.0,92,2.2,1.3,WSW,1021.0,30.15,90,11.1,51.9,3.0,3.2,2.0,Overcast,1009
2023-10-18,2023-10-18 09:00,14.0,57.3,0.0,0.0,59,1.1,0.7,WSW,1021.0,30.14,32,14.0,57.3,4.0,1.6,1.0,Partly cloudy,1003
2023-10-18,2023-10-18 10:00,14.5,58.2,0.0,0.0,57,1.4,0.9,WSW,1021.0,30.15,31,14.5,58.2,4.0,2.0,1.2,Partly cloudy,1003
2023-10-18,2023-10-18 11:00,14.2,57.6,0.0,0.0,65,2.9,1.8,SW,1022.0,30.17,65,14.5,58.1,3.0,3.8,2.3,Cloudy,1006
2023-10-18,2023-10-18 12:00,16.1,60.9,0.0,0.0,52,5.4,3.4,SSW,1021.0,30.16,29,16.1,60.9,5.0,6.4,4.0,Partly cloudy,1003
2023-10-18,2023-10-18 13:00,16.6,61.9,0.0,0.0,49,7.2,4.5,SSW,1021.0,30.15,26,16.6,61.9,5.0,8.5,5.3,Partly cloudy,1003
2023-10-18,2023-10-18 14:00,15.5,59.9,0.0,0.0,61,8.3,5.1,SSW,1021.0,30.15,70,15.5,59.9,4.0,9.5,5.9,Cloudy,1006
2023-10-18,2023-10-18 15:00,17.4,63.3,0.0,0.0,46,9.4,5.8,SSW,1020.0,30.13,19,17.4,63.2,5.0,10.8,6.7,Sunny,1000
2023-10-18,2023-10-18 16:00,17.5,63.5,0.0,0.0,45,9.7,6.0,SSW,1020.0,30.13,19,17.5,63.5,5.0,11.4,7.1,Sunny,1000
2023-10-18,2023-10-18 17:00,14.7,58.5,0.0,0.0,67,9.4,5.8,SSW,1021.0,30.14,91,15.0,59.0,3.0,11.8,7.3,Overcast,1009
2023-10-18,2023-10-18 18:00,16.4,61.5,0.0,0.0,49,9.7,6.0,SSW,1021.0,30.14,17,16.4,61.5,5.0,13.5,8.4,Sunny,1000
2023-10-18,2023-10-18 19:00,15.8,60.5,0.0,0.0,52,8.6,5.4,SSW,1021.0,30.16,18,15.8,60.5,0.0,12.3,7.7,Clear,1000
2023-10-18,2023-10-18 20:00,13.4,56.1,0.0,0.0,75,7.9,4.9,S,1022.0,30.17,97,13.2,55.8,0.0,11.7,7.2,Overcast,1009
2023-10-18,2023-10-18 21:00,15.0,59.0,0.0,0.0,57,7.6,4.7,SSW,1022.0,30.18,19,14.9,58.9,0.0,11.9,7.4,Clear,1000
2023-10-18,2023-10-18 22:00,14.7,58.5,0.0,0.0,58,6.8,4.3,SSW,1022.0,30.18,21,14.7,58.5,0.0,11.1,6.9,Clear,1000
2023-10-18,2023-10-18 23:00,12.9,55.2,0.0,0.0,77,6.8,4.3,SW,1022.0,30.17,92,12.8,55.0,0.0,11.4,7.1,Overcast,1009
2023-10-19,2023-10-19 00:00,14.6,58.3,0.0,0.0,64,7.9,4.9,SSW,1020.0,30.14,7,14.4,58.0,0.0,12.9,8.0,Clear,1000
2023-10-19,2023-10-19 01:00,14.1,57.4,0.0,0.0,64,6.5,4.0,SW,1020.0,30.13,6,14.1,57.4,0.0,10.7,6.7,Clear,1000
2023-10-19,2023-10-19 02:00,12.1,53.8,0.0,0.0,82,6.1,3.8,SW,1022.0,30.17,67,11.8,53.2,0.0,10.2,6.3,Cloudy,1006
2023-10-19,2023-10-19 03:00,13.3,55.9,0.0,0.0,65,6.5,4.0,WSW,1021.0,30.14,2,13.2,55.7,0.0,10.8,6.7,Clear,1000
2023-10-19,2023-10-19 04:00,13.0,55.3,0.0,0.0,65,6.5,4.0,WSW,1021.0,30.14,3,12.8,55.0,0.0,10.9,6.8,Clear,1000
2023-10-19,2023-10-19 05:00,12.1,53.8,0.0,0.0,76,6.8,4.3,WSW,1022.0,30.18,45,11.8,53.2,0.0,11.4,7.1,Partly cloudy,1003
2023-10-19,2023-10-19 06:00,12.4,54.3,0.0,0.0,65,6.8,4.3,WSW,1021.0,30.14,5,12.0,53.6,0.0,11.3,7.0,Clear,1000
2023-10-19,2023-10-19 07:00,12.1,53.9,0.0,0.0,65,6.8,4.3,SW,1021.0,30.14,5,11.8,53.2,0.0,11.3,7.0,Clear,1000
2023-10-19,2023-10-19 08:00,12.3,54.1,0.0,0.0,70,6.5,4.0,SW,1022.0,30.18,78,12.5,54.4,3.0,10.0,6.2,Cloudy,1006
2023-10-19,2023-10-19 09:00,13.7,56.6,0.0,0.0,59,7.9,4.9,SSW,1021.0,30.16,5,13.4,56.0,4.0,10.7,6.7,Sunny,1000
2023-10-19,2023-10-19 10:00,15.1,59.1,0.0,0.0,56,10.1,6.3,SSW,1021.0,30.16,5,15.1,59.1,5.0,12.8,7.9,Sunny,1000
2023-10-19,2023-10-19 11:00,14.3,57.7,0.0,0.0,62,12.6,7.8,S,1021.0,30.16,81,13.7,56.7,3.0,14.8,9.2,Cloudy,1006
2023-10-19,2023-10-19 12:00,17.6,63.8,0.0,0.0,52,13.7,8.5,S,1020.0,30.13,6,17.6,63.8,5.0,15.7,9.8,Sunny,1000
2023-10-19,2023-10-19 13:00,18.8,65.8,0.0,0.0,50,14.8,9.2,S,1019.0,30.1,13,18.8,65.8,5.0,17.0,10.6,Sunny,1000
2023-10-19,2023-10-19 14:00,15.6,60.1,0.0,0.0,64,15.8,9.8,SSE,1019.0,30.1,100,15.6,60.1,4.0,18.2,11.3,Overcast,1009
2023-10-19,2023-10-19 15:00,19.4,67.0,0.0,0.0,53,19.4,12.1,SSE,1017.0,30.04,48,19.4,67.0,5.0,22.4,13.9,Partly cloudy,1003
2023-10-19,2023-10-19 16:00,18.8,65.8,0.0,0.0,59,22.0,13.6,SSE,1017.0,30.03,39,18.8,65.8,5.0,26.4,16.4,Partly cloudy,1003
2023-10-19,2023-10-19 17:00,16.0,60.8,0.0,0.0,73,22.3,13.9,SSE,1017.0,30.04,70,16.0,60.8,4.0,29.4,18.3,Cloudy,1006
2023-10-19,2023-10-19 18:00,17.8,64.1,0.01,0.0,66,21.6,13.4,S,1016.0,30.01,89,17.8,64.1,4.0,31.1,19.3,Patchy rain possible,1063
2023-10-19,2023-10-19 19:00,17.3,63.2,0.0,0.0,68,22.0,13.6,S,1017.0,30.03,24,17.3,63.2,0.0,31.1,19.3,Clear,1000
2023-10-19,2023-10-19 20:00,15.1,59.2,0.0,0.0,85,20.2,12.5,S,1017.0,30.03,44,15.1,59.2,0.0,28.7,17.8,Partly cloudy,1003
2023-10-19,2023-10-19 21:00,16.3,61.3,0.0,0.0,71,19.8,12.3,S,1017.0,30.04,22,16.3,61.3,0.0,29.3,18.2,Clear,1000
2023-10-19,2023-10-19 22:00,16.0,60.8,0.0,0.0,71,18.7,11.6,SSW,1017.0,30.03,31,16.0,60.8,0.0,28.0,17.4,Partly cloudy,1003
2023-10-19,2023-10-19 23:00,14.5,58.1,0.0,0.0,84,17.6,11.0,S,1016.0,30.01,61,13.2,55.8,0.0,26.4,16.4,Partly cloudy,1003
2023-10-20,2023-10-20 00:00,15.4,59.8,0.0,0.0,71,15.8,9.8,S,1016.0,30.01,10,15.4,59.8,0.0,24.0,14.9,Clear,1000
2023-10-20,2023-10-20 01:00,15.3,59.6,0.0,0.0,72,14.0,8.7,S,1016.0,29.99,10,15.3,59.6,0.0,21.5,13.4,Clear,1000
2023-10-20,2023-10-20 02:00,14.1,57.4,0.0,0.0,87,13.0,8.1,S,1016.0,30.01,100,13.3,55.9,0.0,20.3,12.6,Overcast,1009
2023-10-20,2023-10-20 03:00,15.2,59.4,0.0,0.0,75,10.8,6.7,S,1014.0,29.94,46,15.2,59.4,0.0,17.2,10.7,Partly cloudy,1003
2023-10-20,2023-10-20 04:00,15.2,59.3,0.03,0.0,78,11.2,6.9,S,1013.0,29.93,74,15.2,59.3,0.0,18.3,11.3,Patchy rain possible,1063
2023-10-20,2023-10-20 05:00,14.6,58.3,0.0,0.0,89,9.7,6.0,S,1014.0,29.96,42,13.9,57.0,0.0,16.5,10.2,Partly cloudy,1003
2023-10-20,2023-10-20 06:00,15.0,59.0,0.0,0.0,83,10.1,6.3,S,1013.0,29.9,56,14.6,58.2,0.0,17.3,10.7,Partly cloudy,1003
2023-10-20,2023-10-20 07:00,14.9,58.9,0.03,0.0,84,8.6,5.4,SSE,1012.0,29.89,100,14.7,58.4,0.0,15.3,9.5,Patchy rain possible,1063
2023-10-20,2023-10-20 08:00,15.0,59.0,0.0,0.0,87,14.8,9.2,SSE,1013.0,29.92,27,14.3,57.7,5.0,23.2,14.4,Partly cloudy,1003
2023-10-20,2023-10-20 09:00,15.9,60.7,0.11,0.0,80,13.3,8.3,SSE,1012.0,29.88,100,15.9,60.7,4.0,20.8,12.9,Patchy rain possible,1063
2023-10-20,2023-10-20 10:00,16.2,61.2,0.05,0.0,81,11.5,7.2,SSE,1011.0,29.85,100,16.2,61.2,4.0,17.7,11.0,Patchy rain possible,1063
2023-10-20,2023-10-20 11:00,15.1,59.2,1.11,0.04,96,18.7,11.6,SSE,1012.0,29.89,100,15.1,59.2,4.0,28.1,17.4,Light rain,1183
2023-10-20,2023-10-20 12:00,16.6,62.0,0.66,0.03,85,20.2,12.5,S,1009.0,29.81,100,16.6,62.0,4.0,29.2,18.1,Light rain shower,1240
2023-10-20,2023-10-20 13:00,16.9,62.5,0.41,0.02,86,19.1,11.9,S,1009.0,29.79,76,16.9,62.5,4.0,26.1,16.2,Light rain shower,1240
2023-10-20,2023-10-20 14:00,16.5,61.7,5.01,0.2,96,17.3,10.7,SSE,1010.0,29.84,100,16.5,61.7,4.0,24.6,15.3,Moderate rain,1189
2023-10-20,2023-10-20 15:00,16.5,61.7,0.53,0.02,88,16.6,10.3,SSE,1006.0,29.72,100,16.5,61.7,4.0,24.4,15.2,Light rain shower,1240
2023-10-20,2023-10-20 16:00,16.9,62.4,0.11,0.0,82,15.8,9.8,SSE,1006.0,29.7,100,16.9,62.4,4.0,23.8,14.8,Patchy rain possible,1063
2023-10-20,2023-10-20 17:00,16.0,60.8,7.65,0.3,98,17.6,11.0,SSE,1007.0,29.75,100,16.0,60.8,4.0,26.5,16.5,Heavy rain,1195
2023-10-20,2023-10-20 18:00,16.7,62.1,0.29,0.01,83,15.1,9.4,SE,1004.0,29.64,93,16.7,62.1,4.0,23.2,14.4,Light rain shower,1240
2023-10-20,2023-10-20 19:00,16.3,61.4,0.18,0.01,88,15.8,9.8,SE,1003.0,29.62,80,16.3,61.4,0.0,24.3,15.1,Light rain shower,1240
2023-10-20,2023-10-20 20:00,15.2,59.4,2.74,0.11,97,14.4,8.9,SE,1005.0,29.68,100,15.2,59.4,0.0,22.5,14.0,Moderate rain,1189
2023-10-20,2023-10-20 21:00,15.7,60.3,0.07,0.0,95,11.9,7.4,ESE,1001.0,29.57,82,15.7,60.3,0.0,18.4,11.4,Mist,1030
2023-10-20,2023-10-20 22:00,15.3,59.6,0.36,0.01,95,8.6,5.4,ESE,1001.0,29.55,100,15.3,59.6,0.0,13.4,8.3,Light rain shower,1240
2023-10-20,2023-10-20 23:00,14.7,58.5,1.38,0.05,98,8.3,5.1,E,1003.0,29.61,100,13.9,57.0,0.0,12.4,7.7,Light rain,1183
2023-10-21,2023-10-21 00:00,14.5,58.1,0.0,0.0,89,3.2,2.0,WSW,998.0,29.46,34,15.4,59.6,0.0,5.4,3.3,Partly cloudy,1003
2023-10-21,2023-10-21 01:00,14.5,58.1,0.26,0.01,89,4.3,2.7,WSW,997.0,29.45,75,15.0,59.0,0.0,7.0,4.3,Light rain shower,1240
2023-10-21,2023-10-21 02:00,15.8,60.4,2.03,0.08,98,4.7,2.9,NW,997.0,29.43,100,15.8,60.4,0.0,7.4,4.6,Light rain shower,1240
2023-10-21,2023-10-21 03:00,14.3,57.7,0.24,0.01,91,4.0,2.5,WNW,995.0,29.39,100,14.9,58.7,0.0,6.2,3.8,Light drizzle,1153
2023-10-21,2023-10-21 04:00,14.1,57.4,0.62,0.02,91,7.2,4.5,WNW,995.0,29.37,100,14.0,57.2,0.0,10.7,6.6,Light drizzle,1153
